loan_status,person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
1,0.0625,0.013262704,0.048780488,0.275362319,0.518539326,0.385542169,0.035714286,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.078125,0.021613295,0.073170732,0.124637681,0.298876404,0.120481928,0.071428571,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.078125,0.02750783,0.048780488,0.347826087,0.341011236,0.253012048,0.071428571,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.046875,0.00792029,0.097560976,0.157971014,0.453370787,0.361445783,0.035714286,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,0.0625,0.025051774,0.195121951,0.144927536,0.178089888,0.120481928,0.071428571,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0.09375,0.079085011,0.243902439,0.565217391,0.438202247,0.144578313,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.078125,0.0392969,0,0.115942029,0.379775281,0.060240964,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.078125,0.0392969,0.195121951,0.231884058,0.36011236,0.120481928,0.071428571,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0.0625,0.014734373,0.048780488,0.130434783,0.535955056,0.180722892,0.071428571,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.046875,0.012771492,0.146341463,0.124637681,0.116292135,0.192771084,0.071428571,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.03125,0.016701182,0.146341463,0.231884058,0,0.265060241,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.015625,0.01217025,0.097560976,0.217391304,0.195505618,0.337349398,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.015625,0.02750783,0.073170732,0.275362319,0.379775281,0.204819277,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.046875,0.03757766,0.12195122,0.194202899,0.215168539,0.108433735,0.035714286,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0.078125,0.026844695,0.097560976,0.565217391,0.487078652,0.34939759,0.071428571,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,0.046875,0.018666027,0.170731707,0.113043478,0.363483146,0.120481928,0.071428571,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.078125,0.033402365,0.097560976,0.47826087,0.138202247,0.289156627,0.035714286,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.03125,0.009725983,0.048780488,0.24057971,0.219101124,0.445783133,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.046875,0.013950399,0.097560976,0.115942029,0.116292135,0.168674699,0.035714286,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0.0625,0.027576599,0.048780488,0.188405797,0.178089888,0.144578313,0.071428571,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.015625,0.01571876,0.073170732,0.52173913,0.308426966,0.614457831,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0.046875,0.022595717,0.097560976,0.513768116,0.298876404,0.43373494,0.035714286,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.09375,0.061892617,0,0.117391304,0.457865169,0.048192771,0.071428571,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0.015625,0.015227549,0.048780488,0.304347826,0.138202247,0.373493976,0.035714286,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.046875,0.032419942,0.097560976,0.15942029,0.434831461,0.108433735,0.071428571,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,0.078125,0.014624341,0.073170732,0.089855072,0.595505618,0.13253012,0.035714286,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0.015625,0.029963886,0,0.333333333,0.353370787,0.21686747,0.035714286,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.078125,0.025051774,0.170731707,0.231884058,0.494382022,0.180722892,0.035714286,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0.03125,0.019451965,0.097560976,0.275362319,0.535955056,0.277108434,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.03125,0.022597682,0,0.304347826,0.576404494,0.265060241,0.035714286,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.078125,0.021613295,0.219512195,0.188405797,0.374719101,0.180722892,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0625,0.017683605,0.146341463,0.130434783,0.042134831,0.156626506,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.078125,0.009430274,0.048780488,0.15942029,0.14494382,0.313253012,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.046875,0.0392969,0,0.347826087,0.062921348,0.180722892,0.071428571,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.046875,0.028981464,0.170731707,0.565217391,0.139325843,0.385542169,0.035714286,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.03125,0.026523443,0.048780488,0.057971014,0.399438202,0.048192771,0.071428571,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0,0.090384835,0.097560976,0.043478261,0.178089888,0.012048193,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.078125,0.017192394,0.219512195,0.072463768,0.481460674,0.096385542,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0625,0.039788111,0.097560976,0.210144928,0.320224719,0.108433735,0.071428571,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.09375,0.059436561,0.243902439,0.28115942,0.116292135,0.096385542,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.0625,0.024560562,0.12195122,0.304347826,0,0.240963855,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.046875,0.025051774,0,0.28115942,0.410674157,0.228915663,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0625,0.067295941,0.195121951,0.275362319,0.116292135,0.084337349,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.03125,0.01527667,0,0.014492754,0.480898876,0.036144578,0.035714286,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0.0625,0.008055864,0.073170732,0.204347826,0.526404494,0.445783133,0.035714286,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.03125,0.016209971,0.146341463,0.202898551,0.310674157,0.240963855,0.035714286,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.078125,0.030946309,0.073170732,0.188405797,0.197752809,0.120481928,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0.015625,0.026034196,0.12195122,0.217391304,0.293820225,0.168674699,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.03125,0.023086929,0.146341463,0.202898551,0.032022472,0.180722892,0.035714286,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.046875,0.06680473,0.146341463,0.460869565,0.592134831,0.144578313,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.078125,0.02750783,0.12195122,0.072463768,0.515168539,0.060240964,0.071428571,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0.078125,0.032370821,0.219512195,0.131884058,0,0.084337349,0.035714286,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.078125,0.021613295,0.073170732,0.246376812,0.470224719,0.228915663,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,0.078125,0.032419942,0.048780488,0.188405797,0.470224719,0.120481928,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0.09375,0.037823266,0.243902439,0.594202899,0.647752809,0.313253012,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,0.03125,0.009824225,0,0.028985507,0.751123596,0.072289157,0.071428571,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,0.03125,0.042244167,0.146341463,0.449275362,0.034269663,0.21686747,0.035714286,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.078125,0.019108118,0.12195122,0.333333333,0.195505618,0.337349398,0.035714286,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.046875,0.029963886,0.097560976,0.379710145,0.573033708,0.253012048,0.035714286,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.0625,0.028686737,0.195121951,0.565217391,0.320224719,0.385542169,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.046875,0.020139661,0,0.036956522,0.41011236,0.048192771,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0625,0.020139661,0.048780488,0.252173913,0.363483146,0.240963855,0.071428571,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0.046875,0.061994789,0.170731707,0.565217391,0.410674157,0.180722892,0.035714286,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0.03125,0.009621355,0.097560976,0.043478261,0.363483146,0.096385542,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0.03125,0.032174337,0.146341463,0.15942029,0.452808989,0.108433735,0.035714286,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.0625,0.01876427,0.12195122,0.114492754,0.219101124,0.13253012,0.071428571,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0.078125,0.018377195,0.097560976,0.205797101,0.320224719,0.21686747,0.071428571,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.078125,0.020139661,0.048780488,0.307246377,0.432022472,0.301204819,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0.0625,0.018666027,0.195121951,0.630434783,0.319662921,0.638554217,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0.015625,0.00392969,0,0.107246377,0.452808989,0.421686747,0.071428571,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.03125,0.02750783,0.024390244,0.202898551,0.350561798,0.156626506,0.071428571,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0.09375,0.03733402,0.170731707,0.202898551,0.551123596,0.108433735,0.071428571,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0.0625,0.018666027,0.12195122,0.542028986,0.139325843,0.554216867,0.071428571,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.0625,0.05000727,0.195121951,0.420289855,0.116292135,0.168674699,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.046875,0.020139661,0.048780488,0.310144928,0.290449438,0.301204819,0.071428571,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.0625,0.023971109,0.195121951,0.246376812,0.116292135,0.204819277,0.071428571,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.03125,0.03143752,0.146341463,0.086956522,0.054494382,0.060240964,0.071428571,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.09375,0.026525407,0.048780488,0.072463768,0.084269663,0.060240964,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0.046875,0.01748712,0.195121951,0.224637681,0.219101124,0.253012048,0.035714286,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0.03125,0.017683605,0.048780488,0.188405797,0.369101124,0.204819277,0.035714286,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0625,0.033402365,0.195121951,0.217391304,0.138202247,0.13253012,0.035714286,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0625,0.033402365,0.097560976,0.420289855,0.312921348,0.253012048,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0625,0.023086929,0.097560976,0.231884058,0.197752809,0.204819277,0.071428571,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.09375,0.064839885,0.048780488,0.333333333,0.52247191,0.108433735,0.035714286,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0.03125,0.022595717,0.146341463,0.275362319,0.138202247,0.240963855,0.071428571,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.046875,0.023754976,0.097560976,0.420289855,0.621910112,0.34939759,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0.046875,0.02750783,0.146341463,0.188405797,0.062921348,0.144578313,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.078125,0.022595717,0.097560976,0.15942029,0.075280899,0.144578313,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.078125,0.01571876,0.073170732,0.188405797,0.410674157,0.228915663,0.071428571,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.03125,0.021515053,0.12195122,0.028985507,0.45,0.036144578,0.071428571,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,0.078125,0.028470113,0.219512195,0.710144928,0.410674157,0.481927711,0.071428571,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.078125,0.022104506,0.048780488,0.210144928,0.236516854,0.192771084,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.0625,0.029472675,0.048780488,0.333333333,0.682022472,0.228915663,0.071428571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0.015625,0.027016619,0.12195122,0.130434783,0.256741573,0.096385542,0.035714286,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.015625,0.009824225,0.048780488,0.188405797,0.361797753,0.34939759,0.035714286,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0.09375,0.029472675,0.219512195,0.217391304,0.379213483,0.156626506,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.09375,0.042244167,0.073170732,0.07826087,0.438202247,0.048192771,0.071428571,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.03125,0.024560562,0.146341463,0.333333333,0.17247191,0.265060241,0.071428571,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.078125,0.02750783,0,0.188405797,0.215168539,0.144578313,0.071428571,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.09375,0.081541067,0,0.565217391,0.278089888,0.144578313,0.071428571,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.0625,0.014539853,0.073170732,0.057971014,0.195505618,0.084337349,0.035714286,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.09375,0.052068392,0.024390244,0.130434783,0.408426966,0.060240964,0.035714286,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.03125,0.009234771,0,0.072463768,0.197752809,0.156626506,0.071428571,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0625,0.02750783,0.12195122,0.391304348,0.11741573,0.277108434,0.071428571,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.046875,0.017683605,0.073170732,0.217391304,0.341011236,0.240963855,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.03125,0.015129306,0.170731707,0.263768116,0.771910112,0.337349398,0.071428571,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,0.03125,0.012771492,0.024390244,0.420289855,0.553370787,0.602409639,0.071428571,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.078125,0.071716842,0.219512195,0.710144928,0.278089888,0.204819277,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0.015625,0.012771492,0.12195122,0.275362319,0.369101124,0.397590361,0.035714286,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.046875,0.040524928,0.170731707,0.391304348,0.10505618,0.192771084,0.035714286,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.046875,0.028490252,0.170731707,0.171014493,0.261797753,0.120481928,0.035714286,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.046875,0.017683605,0.048780488,0.043478261,0.312921348,0.060240964,0.071428571,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.046875,0.076628955,0.12195122,1,0.125842697,0.265060241,0.035714286,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,0.03125,0.028932343,0.024390244,0.710144928,0.503370787,0.409638554,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0.09375,0.030946309,0.243902439,0.275362319,0.381460674,0.180722892,0.035714286,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0.03125,0.016897667,0.12195122,0.275362319,0.481460674,0.313253012,0.071428571,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0.046875,0.026918376,0.170731707,0.072463768,0.27752809,0.060240964,0.035714286,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.03125,0.04715628,0.073170732,0.020289855,0.178089888,0.012048193,0.071428571,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.09375,0.013753915,0.024390244,0.202898551,0.470224719,0.277108434,0.035714286,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0.046875,0.0392969,0,0.420289855,0.33258427,0.21686747,0.071428571,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.046875,0.039921721,0.170731707,0.130434783,0.319662921,0.072289157,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.046875,0.01178907,0,0.130434783,0.357303371,0.21686747,0.035714286,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0.0625,0.02750783,0.219512195,0.420289855,0.36011236,0.301204819,0.035714286,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0.0625,0.014734373,0.024390244,0.188405797,0.434831461,0.253012048,0.071428571,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0.03125,0.02357814,0.146341463,0.275362319,0.474719101,0.228915663,0.071428571,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0.046875,0.004420901,0.073170732,0.066666667,0.55,0.265060241,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0.03125,0.017634484,0.097560976,0.536231884,0.379775281,0.578313253,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.03125,0.021858901,0.024390244,0.565217391,0.333707865,0.493975904,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.0625,0.011592585,0.195121951,0.188405797,0.139325843,0.301204819,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.078125,0.080558645,0.048780488,1,0.293820225,0.253012048,0.071428571,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.078125,0.021122084,0.219512195,0.101449275,0.06741573,0.108433735,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.015625,0.010806647,0.12195122,0.15942029,0.116292135,0.277108434,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.09375,0.023576175,0.048780488,0.173913043,0.576404494,0.156626506,0.035714286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0.046875,0.012280281,0.097560976,0.275362319,0.741573034,0.409638554,0.071428571,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.03125,0.050596723,0.048780488,0.275362319,0.10505618,0.108433735,0.071428571,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.078125,0.02750783,0.024390244,0.130434783,0.10505618,0.096385542,0.035714286,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.046875,0.026771013,0.146341463,0.101449275,0.14494382,0.084337349,0.035714286,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.03125,0.013753915,0.024390244,0.142028986,0.610674157,0.204819277,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.046875,0.054033237,0.170731707,0.217391304,0.407865169,0.084337349,0.035714286,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.015625,0.017683605,0.12195122,0.130434783,0.06741573,0.156626506,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,0.0625,0.040279322,0,0.565217391,0.312921348,0.277108434,0.035714286,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.0625,0.012771492,0.048780488,0.072463768,0.116292135,0.120481928,0.035714286,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.0625,0.017683605,0.12195122,0.275362319,0.369101124,0.301204819,0.071428571,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.078125,0.016897667,0.219512195,0.333333333,0.278651685,0.373493976,0.035714286,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.09375,0.016455577,0.073170732,0.275362319,0.533146067,0.325301205,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0.046875,0.034875999,0.097560976,0.130434783,0.116292135,0.084337349,0.071428571,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.078125,0.013999521,0.073170732,0.347826087,0.139325843,0.457831325,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0625,0.029963886,0.195121951,0.08115942,0.11741573,0.060240964,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.078125,0.071716842,0.219512195,0.223188406,0.020786517,0.060240964,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.015625,0.02750783,0.048780488,0.130434783,0.17247191,0.096385542,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.046875,0.015227549,0.170731707,0.046376812,0,0.072289157,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.0625,0.02750783,0.097560976,0.347826087,0.341011236,0.253012048,0.035714286,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.09375,0.041261745,0.243902439,0.275362319,0.408426966,0.13253012,0.071428571,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.046875,0.020434388,0.097560976,0.130434783,0.494382022,0.13253012,0.071428571,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0.078125,0.057962927,0.219512195,0.565217391,0.438764045,0.192771084,0.071428571,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0.078125,0.022595717,0.219512195,0.251449275,0.786516854,0.21686747,0.071428571,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0.046875,0.032911154,0.170731707,0.313043478,0.116292135,0.192771084,0.035714286,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.0625,0.009824225,0.12195122,0.144927536,0.497191011,0.277108434,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.046875,0.029963886,0,0.15942029,0.236516854,0.108433735,0.035714286,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0.09375,0.039788111,0.073170732,0.275362319,0.487078652,0.144578313,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.046875,0.015129306,0,0.188405797,0.369101124,0.240963855,0.035714286,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0.015625,0.01571876,0.12195122,0.014492754,0.393258427,0.036144578,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.0625,0.017683605,0.024390244,0.096376812,0.257303371,0.120481928,0.035714286,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.078125,0.017683605,0.219512195,0.086956522,0.453370787,0.108433735,0.035714286,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,0.015625,0.006876957,0.048780488,0.153623188,0.52247191,0.385542169,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0.078125,0.039788111,0.170731707,0.333333333,0.518539326,0.168674699,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0.078125,0.0392969,0.024390244,0.217391304,0.619662921,0.120481928,0.071428571,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0.078125,0.008596197,0.048780488,0.202898551,0.33258427,0.421686747,0.035714286,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,0.046875,0.026525407,0.024390244,0.356521739,0.393258427,0.265060241,0.071428571,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.046875,0.012182039,0.146341463,0.130434783,0.369101124,0.204819277,0.071428571,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.03125,0.012771492,0.146341463,0.176811594,0.505617978,0.265060241,0.071428571,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.046875,0.036349632,0.024390244,0.217391304,0.418539326,0.120481928,0.035714286,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.03125,0.065333061,0.073170732,0.275362319,0.020786517,0.084337349,0.071428571,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
